"","term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"501","group","Richard Nunatak-Unnamed Nunatak",0,-0.121899680559803,-0.697219207069571,0.453419845949964,0.999999999991142
"502","group","Schultz Peak-Unnamed Nunatak",0,-0.0614163928129799,-0.636735919322748,0.513903133696788,1
"503","group","Battleship Promontory-Unnamed Nunatak",0,0.0982412890942785,-0.254068530657859,0.450551108846416,0.999999976007906
"504","group","Convoy Range-Unnamed Nunatak",0,0.00446822803358971,-0.497711825112537,0.506648281179716,1
"505","group","Mt. Elektra-Unnamed Nunatak",0,0.130835798641739,-0.227415583687082,0.48908718097056,0.999979929886841
"506","group","Siegfried Peak-Unnamed Nunatak",0,0.0704382465977584,-0.364462436700607,0.505338929896124,1
"507","group","Linnaeus Terrace-Unnamed Nunatak",0,0.114566572132045,-0.233051828946712,0.462184973210802,0.999998207008522
"508","group","Finger Mt.-Unnamed Nunatak",0,0.0613571179550624,-0.309527430935961,0.432241666846086,1
"509","group","University Valley-Unnamed Nunatak",0,0.073428414602427,-0.310117936404085,0.456974765608939,1
"510","group","Knobhead-Unnamed Nunatak",0,-0.712619082216185,-1.46588916193537,0.0406509975030045,0.0946321059976626
"511","group","Mt. McGee-Harrow Peak",0,0.56434729239828,-0.277834259436118,1.40652884423268,0.765229907152453
"512","group","Ricker Hills-Harrow Peak",0,0.472403208110043,-0.27033110686338,1.21513752308347,0.847787999339376
"513","group","Mt. Bowen-Harrow Peak",0,1.22124532708767e-15,-0.97246749131625,0.972467491316253,1
"514","group","Pudding Butte-Harrow Peak",0,0.754946099953668,0.0392294054884276,1.47066279441891,0.0246468194141461
"515","group","Starr Nunatak-Harrow Peak",0,0.772727267864773,0.0194571881455837,1.52599734758396,0.0360792184291348
"516","group","Richard Nunatak-Harrow Peak",0,0.590719401656385,-0.251462150178012,1.43290095349078,0.675886345388457
"517","group","Schultz Peak-Harrow Peak",0,0.651202689403208,-0.190978862431189,1.49338424123761,0.45359897585251
"518","group","Battleship Promontory-Harrow Peak",0,0.810860371310467,0.102058976164723,1.51966176645621,0.00697212101994338
"519","group","Convoy Range-Harrow Peak",0,0.717087310249778,-0.0769290714733045,1.51110369197286,0.150100898233465
"520","group","Mt. Elektra-Harrow Peak",0,0.843454880857927,0.131681559071222,1.55522820264463,0.00374306403399005
"521","group","Siegfried Peak-Harrow Peak",0,0.783057328813947,0.0297872490947571,1.53632740853314,0.0301841396096415
"522","group","Linnaeus Terrace-Harrow Peak",0,0.827185654348233,0.120704400927224,1.53366690776924,0.00465175156511066
"523","group","Finger Mt.-Harrow Peak",0,0.773976200171251,0.0557613595609584,1.49219104078154,0.0180641385195924
"524","group","University Valley-Harrow Peak",0,0.786047496818615,0.0612130246546735,1.51088196898256,0.0164359308390236
"525","group","Knobhead-Harrow Peak",0,3.10862446895044e-15,-0.972467491316249,0.972467491316255,1
"526","group","Ricker Hills-Mt. McGee",0,-0.0919440842882366,-0.653398452177835,0.469510283601361,1
"527","group","Mt. Bowen-Mt. McGee",0,-0.564347292398278,-1.40652884423268,0.277834259436119,0.765229907152457
"528","group","Pudding Butte-Mt. McGee",0,0.190598807555389,-0.334593663182263,0.715791278293041,0.999982596295297
"529","group","Starr Nunatak-Mt. McGee",0,0.208379975466494,-0.366939551043274,0.783699501976262,0.999983356773494
"530","group","Richard Nunatak-Mt. McGee",0,0.0263721092581053,-0.661266248335086,0.714010466851297,1
"531","group","Schultz Peak-Mt. McGee",0,0.0868553970049288,-0.600782960588263,0.77449375459812,1
"532","group","Battleship Promontory-Mt. McGee",0,0.246513078912187,-0.269215689282706,0.762241847107081,0.996030727594949
"533","group","Convoy Range-Mt. McGee",0,0.152740017851498,-0.47498504858116,0.780465084284157,0.999999999467536
"534","group","Mt. Elektra-Mt. McGee",0,0.279107588459648,-0.240698150437635,0.79891332735693,0.977278824515854
"535","group","Siegfried Peak-Mt. McGee",0,0.218710036415667,-0.3566094900941,0.794029562925435,0.999951188326033
"536","group","Linnaeus Terrace-Mt. McGee",0,0.262838361949954,-0.249697008554941,0.775373732454849,0.988111804410366
"537","group","Finger Mt.-Mt. McGee",0,0.209628907772971,-0.318962902470185,0.738220718016127,0.999879786649424
"538","group","University Valley-Mt. McGee",0,0.221700204420336,-0.315851427165365,0.759251836006037,0.999732335131074
"539","group","Knobhead-Mt. McGee",0,-0.564347292398276,-1.40652884423267,0.277834259436121,0.765229907152463
"540","group","Mt. Bowen-Ricker Hills",0,-0.472403208110042,-1.21513752308346,0.270331106863381,0.847787999339379
"541","group","Pudding Butte-Ricker Hills",0,0.282542891843625,-0.0612762869529705,0.626362070640221,0.3169974648524
"542","group","Starr Nunatak-Ricker Hills",0,0.300324059754731,-0.116061643616878,0.716709763126339,0.615099954215344
"543","group","Richard Nunatak-Ricker Hills",0,0.118316193546342,-0.443138174343256,0.67977056143594,0.999999999992515
"544","group","Schultz Peak-Ricker Hills",0,0.178799481293165,-0.382654886596432,0.740253849182763,0.999999233240296
"545","group","Battleship Promontory-Ricker Hills",0,0.338457163200424,0.00927536125403994,0.667638965146808,0.0350031290546597
"546","group","Convoy Range-Ricker Hills",0,0.244684102139735,-0.241549643518391,0.730917847797861,0.991034517774299
"547","group","Mt. Elektra-Ricker Hills",0,0.371051672747884,0.0355185110791818,0.706584834416587,0.01215377007304
"548","group","Siegfried Peak-Ricker Hills",0,0.310654120703904,-0.105731582667705,0.727039824075513,0.537429364511761
"549","group","Linnaeus Terrace-Ricker Hills",0,0.35478244623819,0.0306266157994399,0.678938276676941,0.0142816938158454
"550","group","Finger Mt.-Ricker Hills",0,0.301572992061208,-0.0474166900856755,0.650562674208091,0.219515667613172
"551","group","University Valley-Ricker Hills",0,0.313644288708572,-0.0487729473733985,0.676061524790543,0.216903853370139
"552","group","Knobhead-Ricker Hills",0,-0.47240320811004,-1.21513752308346,0.270331106863383,0.847787999339385
"553","group","Pudding Butte-Mt. Bowen",0,0.754946099953667,0.0392294054884263,1.47066279441891,0.024646819414147
"554","group","Starr Nunatak-Mt. Bowen",0,0.772727267864772,0.0194571881455825,1.52599734758396,0.0360792184291368
"555","group","Richard Nunatak-Mt. Bowen",0,0.590719401656384,-0.251462150178013,1.43290095349078,0.675886345388461
"556","group","Schultz Peak-Mt. Bowen",0,0.651202689403207,-0.19097886243119,1.4933842412376,0.453598975852514
"557","group","Battleship Promontory-Mt. Bowen",0,0.810860371310466,0.102058976164721,1.51966176645621,0.00697212101994493
"558","group","Convoy Range-Mt. Bowen",0,0.717087310249777,-0.0769290714733057,1.51110369197286,0.150100898233467
"559","group","Mt. Elektra-Mt. Bowen",0,0.843454880857926,0.131681559071221,1.55522820264463,0.0037430640339895
"560","group","Siegfried Peak-Mt. Bowen",0,0.783057328813946,0.0297872490947558,1.53632740853314,0.0301841396096421
"561","group","Linnaeus Terrace-Mt. Bowen",0,0.827185654348232,0.120704400927222,1.53366690776924,0.00465175156511044
"562","group","Finger Mt.-Mt. Bowen",0,0.773976200171249,0.0557613595609572,1.49219104078154,0.0180641385195934
"563","group","University Valley-Mt. Bowen",0,0.786047496818614,0.0612130246546723,1.51088196898256,0.0164359308390236
"564","group","Knobhead-Mt. Bowen",0,1.88737914186277e-15,-0.97246749131625,0.972467491316254,1
"565","group","Starr Nunatak-Pudding Butte",0,0.0177811679111053,-0.348242298644635,0.383804634466845,1
"566","group","Richard Nunatak-Pudding Butte",0,-0.164226698297283,-0.689419169034935,0.360965772440369,0.999999515875339
"567","group","Schultz Peak-Pudding Butte",0,-0.10374341055046,-0.628935881288112,0.421449060187192,1
"568","group","Battleship Promontory-Pudding Butte",0,0.0559142713567987,-0.206681964012027,0.318510506725625,0.999999999989707
"569","group","Convoy Range-Pudding Butte",0,-0.0378587897038901,-0.481727440899199,0.406009861491418,1
"570","group","Mt. Elektra-Pudding Butte",0,0.0885087809042592,-0.182006702343202,0.35902426415172,0.999998500100362
"571","group","Siegfried Peak-Pudding Butte",0,0.0281112288602786,-0.337912237695461,0.394134695416019,1
"572","group","Linnaeus Terrace-Pudding Butte",0,0.0722395543945652,-0.184028130857882,0.328507239647013,0.999999967846625
"573","group","Finger Mt.-Pudding Butte",0,0.0190301002175826,-0.268006347541572,0.306066547976738,1
"574","group","University Valley-Pudding Butte",0,0.0311013968649472,-0.272118617491801,0.334321411221695,1
"575","group","Knobhead-Pudding Butte",0,-0.754946099953665,-1.47066279441891,-0.0392294054884245,0.0246468194141479
"576","group","Richard Nunatak-Starr Nunatak",0,-0.182007866208389,-0.757327392718156,0.393311660301379,0.999999350456876
"577","group","Schultz Peak-Starr Nunatak",0,-0.121524578461565,-0.696844104971333,0.453794948048203,0.999999999991946
"578","group","Battleship Promontory-Starr Nunatak",0,0.0381331034456934,-0.314176716306444,0.390442923197831,1
"579","group","Convoy Range-Starr Nunatak",0,-0.0556399576149954,-0.557820010761122,0.446540095531131,1
"580","group","Mt. Elektra-Starr Nunatak",0,0.0707276129931539,-0.287523769335667,0.428978995321975,1
"581","group","Siegfried Peak-Starr Nunatak",0,0.0103300609491733,-0.424570622349192,0.445230744247538,1
"582","group","Linnaeus Terrace-Starr Nunatak",0,0.0544583864834599,-0.293160014595297,0.402076787562217,1
"583","group","Finger Mt.-Starr Nunatak",0,0.00124893230647727,-0.369635616584546,0.372133481197501,1
"584","group","University Valley-Starr Nunatak",0,0.0133202289538419,-0.37022612205267,0.396866579960354,1
"585","group","Knobhead-Starr Nunatak",0,-0.77272726786477,-1.52599734758396,-0.0194571881455806,0.036079218429137
"586","group","Schultz Peak-Richard Nunatak",0,0.0604832877468235,-0.627155069846368,0.748121645340015,1
"587","group","Battleship Promontory-Richard Nunatak",0,0.220140969654082,-0.295587798540812,0.735869737848976,0.99947465580745
"588","group","Convoy Range-Richard Nunatak",0,0.126367908593393,-0.501357157839265,0.754092975026051,1
"589","group","Mt. Elektra-Richard Nunatak",0,0.252735479201542,-0.26707025969574,0.772541218098825,0.994760920071646
"590","group","Siegfried Peak-Richard Nunatak",0,0.192337927157562,-0.382981599352206,0.76765745366733,0.999997462111873
"591","group","Linnaeus Terrace-Richard Nunatak",0,0.236466252691849,-0.276069117813047,0.749001623196744,0.997820117219992
"592","group","Finger Mt.-Richard Nunatak",0,0.183256798514866,-0.34533501172829,0.711848608758022,0.999993954447883
"593","group","University Valley-Richard Nunatak",0,0.19532809516223,-0.34222353642347,0.732879726747931,0.999982096125936
"594","group","Knobhead-Richard Nunatak",0,-0.590719401656382,-1.43290095349078,0.251462150178015,0.675886345388467
"595","group","Battleship Promontory-Schultz Peak",0,0.159657681907258,-0.356071086287635,0.675386450102152,0.999999624864929
"596","group","Convoy Range-Schultz Peak",0,0.0658846208465697,-0.561840445586088,0.693609687279228,1
"597","group","Mt. Elektra-Schultz Peak",0,0.192252191454719,-0.327553547442563,0.712057930352001,0.999973347748103
"598","group","Siegfried Peak-Schultz Peak",0,0.131854639410738,-0.443464887099029,0.707174165920506,0.999999999906732
"599","group","Linnaeus Terrace-Schultz Peak",0,0.175982964945025,-0.33655240555987,0.68851833544992,0.999995188115544
"600","group","Finger Mt.-Schultz Peak",0,0.122773510768042,-0.405818299475114,0.651365321011198,0.999999999861963
"601","group","University Valley-Schultz Peak",0,0.134844807415407,-0.402706824170294,0.672396439001108,0.9999999987278
"602","group","Knobhead-Schultz Peak",0,-0.651202689403205,-1.4933842412376,0.190978862431192,0.453598975852521
"603","group","Convoy Range-Battleship Promontory",0,-0.0937730610606888,-0.52640270699153,0.338856584870153,0.999999999982328
"604","group","Mt. Elektra-Battleship Promontory",0,0.0325945095474605,-0.219055361704067,0.284244380798987,1
"605","group","Siegfried Peak-Battleship Promontory",0,-0.0278030424965201,-0.380112862248658,0.324506777255618,1
"606","group","Linnaeus Terrace-Battleship Promontory",0,0.0163252830377665,-0.219941848677482,0.252592414753015,1
"607","group","Finger Mt.-Battleship Promontory",0,-0.0368841711392162,-0.306214736368076,0.232446394089644,1
"608","group","University Valley-Battleship Promontory",0,-0.0248128744918515,-0.311328856822348,0.261703107838645,1
"609","group","Knobhead-Battleship Promontory",0,-0.810860371310464,-1.51966176645621,-0.102058976164719,0.00697212101994404
"610","group","Mt. Elektra-Convoy Range",0,0.126367570608149,-0.311114148307022,0.56384928952332,0.999999938269419
"611","group","Siegfried Peak-Convoy Range",0,0.0659700185641687,-0.436210034581958,0.568150071710295,1
"612","group","Linnaeus Terrace-Convoy Range",0,0.110098344098455,-0.318719512587822,0.538916200784733,0.999999997545503
"613","group","Finger Mt.-Convoy Range",0,0.0568888899214727,-0.390996754021889,0.504774533864834,1
"614","group","University Valley-Convoy Range",0,0.0689601865688373,-0.389465385159957,0.527385758297632,1
"615","group","Knobhead-Convoy Range",0,-0.717087310249775,-1.51110369197286,0.0769290714733076,0.150100898233471
"616","group","Siegfried Peak-Mt. Elektra",0,-0.0603975520439806,-0.418648934372802,0.29785383028484,1
"617","group","Linnaeus Terrace-Mt. Elektra",0,-0.016269226509694,-0.261308001758995,0.228769548739608,1
"618","group","Finger Mt.-Mt. Elektra",0,-0.0694786806866766,-0.346536070433322,0.207578709059968,0.999999998738758
"619","group","University Valley-Mt. Elektra",0,-0.057407384039312,-0.351198554732947,0.236383786654323,1
"620","group","Knobhead-Mt. Elektra",0,-0.843454880857924,-1.55522820264463,-0.131681559071219,0.00374306403398983
"621","group","Linnaeus Terrace-Siegfried Peak",0,0.0441283255342866,-0.30349007554447,0.391746726613043,1
"622","group","Finger Mt.-Siegfried Peak",0,-0.00908112864269606,-0.37996567753372,0.361803420248328,1
"623","group","University Valley-Siegfried Peak",0,0.00299016800466856,-0.380556183001843,0.38653651901118,1
"624","group","Knobhead-Siegfried Peak",0,-0.783057328813944,-1.53632740853313,-0.0297872490947539,0.0301841396096433
"625","group","Finger Mt.-Linnaeus Terrace",0,-0.0532094541769826,-0.316373465852714,0.209954557498749,1
"626","group","University Valley-Linnaeus Terrace",0,-0.041138157529618,-0.321865341474417,0.239589026415181,1
"627","group","Knobhead-Linnaeus Terrace",0,-0.82718565434823,-1.53366690776924,-0.12070440092722,0.00465175156510977
"628","group","University Valley-Finger Mt.",0,0.0120712966473646,-0.296999160761822,0.321141754056551,1
"629","group","Knobhead-Finger Mt.",0,-0.773976200171248,-1.49219104078154,-0.0557613595609553,0.0180641385195928
"630","group","Knobhead-University Valley",0,-0.786047496818612,-1.51088196898255,-0.0612130246546704,0.0164359308390246
